path,label,w,h,format,quant_step,baseline_bytes,residual_bytes,low_mip_bytes,total_codec_bytes,ratio_vs_baseline,lossless_pass,hp_energy,recommended_space
"paper/corpus/synthetic/value_noise_o7.png",synthetic/value_noise_o7,1024,1024,bc3,1,1048576,201861,1048576,1250493,0.192563,true,0.3367,pixel
"paper/corpus/synthetic/value_noise_o7.png",synthetic/value_noise_o7,1024,1024,bc5,1,1048576,485202,1048576,1533834,0.462778,true,0.3367,pixel
"paper/corpus/synthetic/value_noise_o7.png",synthetic/value_noise_o7,1024,1024,bc7,1,1048576,787853,1048576,1836485,0.751409,true,0.3367,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,pixel,1,4194304,356137,1048576,1404769,0.084923,true,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,pixel,2,4194304,356105,1048576,1404705,0.084908,false,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,pixel,4,4194304,287,1048576,1048887,0.000074,false,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,bc1,1,524288,128902,1048576,1177534,0.245968,true,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,bc3,1,1048576,139455,1048576,1188087,0.133048,true,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,bc5,1,1048576,260429,1048576,1309061,0.248418,true,0.3102,pixel
"paper/corpus/synthetic/value_noise_o3.png",synthetic/value_noise_o3,1024,1024,bc7,1,1048576,683857,1048576,1732489,0.652230,true,0.3102,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,pixel,1,4194304,359077,1048576,1407709,0.085624,true,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,pixel,2,4194304,341825,1048576,1390425,0.081503,false,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,pixel,4,4194304,125903,1048576,1174503,0.030023,false,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,bc1,1,524288,102371,1048576,1151003,0.195364,true,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,bc3,1,1048576,111343,1048576,1159975,0.106238,true,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,bc5,1,1048576,271482,1048576,1320114,0.258959,true,0.4639,pixel
"paper/corpus/synthetic/normalmap_o3.png",synthetic/normalmap_o3,1024,1024,bc7,1,1048576,388231,1048576,1436863,0.370299,true,0.4639,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,pixel,1,4194304,508773,1048576,1557405,0.121314,true,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,pixel,2,4194304,506711,1048576,1555311,0.120815,false,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,pixel,4,4194304,5553,1048576,1054153,0.001330,false,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,bc1,1,524288,193047,1048576,1241679,0.368315,true,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,bc3,1,1048576,207179,1048576,1255811,0.197635,true,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,bc5,1,1048576,560407,1048576,1609039,0.534499,true,0.3480,pixel
"paper/corpus/synthetic/value_noise_o8.png",synthetic/value_noise_o8,1024,1024,bc7,1,1048576,808979,1048576,1857611,0.771556,true,0.3480,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,pixel,1,4194304,420128,1048576,1468760,0.100180,true,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,pixel,2,4194304,396928,1048576,1445528,0.094641,false,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,pixel,4,4194304,139193,1048576,1187793,0.033192,false,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,bc1,1,524288,118115,1048576,1166747,0.225393,true,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,bc3,1,1048576,129099,1048576,1177731,0.123172,true,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,bc5,1,1048576,326637,1048576,1375269,0.311559,true,0.4806,pixel
"paper/corpus/synthetic/normalmap_o4.png",synthetic/normalmap_o4,1024,1024,bc7,1,1048576,466742,1048576,1515374,0.445173,true,0.4806,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,pixel,1,4194304,384699,1048576,1433331,0.091733,true,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,pixel,2,4194304,384630,1048576,1433230,0.091709,false,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,pixel,4,4194304,367,1048576,1048967,0.000093,false,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,bc1,1,524288,142916,1048576,1191548,0.272697,true,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,bc3,1,1048576,153772,1048576,1202404,0.146702,true,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,bc5,1,1048576,298374,1048576,1347006,0.284605,true,0.3181,pixel
"paper/corpus/synthetic/value_noise_o4.png",synthetic/value_noise_o4,1024,1024,bc7,1,1048576,718987,1048576,1767619,0.685733,true,0.3181,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,pixel,1,4194304,487802,1048576,1536434,0.116314,true,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,pixel,2,4194304,452630,1048576,1501230,0.107921,false,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,pixel,4,4194304,150784,1048576,1199384,0.035955,false,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,bc1,1,524288,141204,1048576,1189836,0.269432,true,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,bc3,1,1048576,153090,1048576,1201722,0.146051,true,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,bc5,1,1048576,407228,1048576,1455860,0.388416,true,0.4858,pixel
"paper/corpus/synthetic/normalmap_o5.png",synthetic/normalmap_o5,1024,1024,bc7,1,1048576,572860,1048576,1621492,0.546375,true,0.4858,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,pixel,1,4194304,412700,1048576,1461332,0.098409,true,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,pixel,2,4194304,412443,1048576,1461043,0.098340,false,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,pixel,4,4194304,694,1048576,1049294,0.000171,false,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,bc1,1,524288,156595,1048576,1205227,0.298788,true,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,bc3,1,1048576,169475,1048576,1218107,0.161677,true,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,bc5,1,1048576,349293,1048576,1397925,0.333165,true,0.3255,pixel
"paper/corpus/synthetic/value_noise_o5.png",synthetic/value_noise_o5,1024,1024,bc7,1,1048576,742179,1048576,1790811,0.707850,true,0.3255,pixel
